GP ID	SOURCE	GO_ID	GO_NAME	REL	TARGET_ID	TARGET_NAME
H0Z2L9	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9I9E2	
H0Z2L9	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9PTI7	
H0ZCH2	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:F1NLX8	
H0ZCH2	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9I9E2	
H0ZCH2	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9PTI7	
H2NGY2	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
H2NGY2	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
H2P9C9	UniProt	GO:0044030	regulation of DNA methylation	dependent_on	GO:0016584	nucleosome positioning
H2PHS1	UniProt	GO:0097527	necroptotic signaling pathway	dependent_on	GO:0004672	protein kinase activity
H2PKL3	AgBase	GO:0051219	phosphoprotein binding	dependent_on	GO:0001595	angiotensin receptor activity
H2QBY1	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
H2QNC6	UniProt	GO:0044030	regulation of DNA methylation	dependent_on	GO:0016584	nucleosome positioning
H2QS79	UniProt	GO:0097527	necroptotic signaling pathway	dependent_on	GO:0004672	protein kinase activity
H2QTW8	AgBase	GO:0051219	phosphoprotein binding	dependent_on	GO:0001595	angiotensin receptor activity
H2QVK7	UniProt	GO:0061077	chaperone-mediated protein folding	dependent_on	UniProtKB:P24368	
H2QXT3	UniProt	GO:0005925	focal adhesion	dependent_on	GO:0031473	myosin III binding
H2QXT3	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	CHEBI:29108	calcium(2+)
H2QXT3	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	GO:0051014	actin filament severing
H2QXT3	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	CHEBI:29108	calcium(2+)
H2QXT3	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	GO:0051014	actin filament severing
H9F4E9	AgBase	GO:0051219	phosphoprotein binding	dependent_on	GO:0001595	angiotensin receptor activity
H9G279	UniProt	GO:0061077	chaperone-mediated protein folding	dependent_on	UniProtKB:P24368	
H9Z838	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	CHEBI:29108	calcium(2+)
H9Z838	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	GO:0051014	actin filament severing
H9Z838	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	CHEBI:29108	calcium(2+)
H9Z838	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	GO:0051014	actin filament severing
H9ZEV6	UniProt	GO:0045071	negative regulation of viral genome replication	dependent_on	GO:0006914	autophagy
I3M611	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	CHEBI:29108	calcium(2+)
I3M611	UniProt	GO:0006911	phagocytosis, engulfment	dependent_on	GO:0051014	actin filament severing
I3M611	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	CHEBI:29108	calcium(2+)
I3M611	UniProt	GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on	GO:0051014	actin filament severing
I3NA34	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
J3JS97	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
J9NTL3	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
K7CJF9	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
K7CJF9	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
K7FUW5	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:F1NLX8	
K7FUW5	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9I9E2	
K7FUW5	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9PTI7	
K7FUY4	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:F1NLX8	
K7FUY4	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9I9E2	
K7FUY4	AgBase	GO:0001046	core promoter sequence-specific DNA binding	dependent_on	UniProtKB:Q9PTI7	
K9IKC6	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
L5JXH8	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
L5KL39	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
L5KL39	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
L5LMA2	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
L5LMA2	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
L9KLK5	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
M3W9X1	UniProt	GO:0061077	chaperone-mediated protein folding	dependent_on	UniProtKB:P24368	
M3WI25	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
M3WL13	UniProt	GO:0097527	necroptotic signaling pathway	dependent_on	GO:0004672	protein kinase activity
M3XMB9	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
M3XMB9	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
M3YHA2	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	dependent_on	GO:0001595	angiotensin receptor activity
O00182	UniProt	GO:0032689	negative regulation of interferon-gamma production	dependent_on	GO:0030101	natural killer cell activation
O00182	UniProt	GO:0032834	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	dependent_on	GO:0071636	positive regulation of transforming growth factor beta production
O00182	UniProt	GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	dependent_on	GO:0030101	natural killer cell activation
O00182	UniProt	GO:0046598	positive regulation of viral entry into host cell	dependent_on	UniProtKB:P07237	
O00182	UniProt	GO:2000778	positive regulation of interleukin-6 secretion	dependent_on	UniProtKB:Q8TDQ0	
O00182	Withheld Manual Annotation	GO:0010628	positive regulation of gene expression	dependent_on	GO:1900745	positive regulation of p38MAPK cascade
O00182	Withheld Manual Annotation	GO:2001184	positive regulation of interleukin-12 secretion	dependent_on	GO:1900745	positive regulation of p38MAPK cascade
O00311	UniProt	GO:0004672	protein kinase activity	dependent_on	UniProtKB:Q8NFT6-1	
O00311	UniProt	GO:0004672	protein kinase activity	dependent_on	UniProtKB:Q8NFT6-2	
O00429	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
O00429	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
O00602	UniProt	GO:0033691	sialic acid binding	dependent_on	GO:0051592	response to calcium ion
O00602	UniProt	GO:0034394	protein localization to cell surface	dependent_on	GO:0033691	sialic acid binding
O00635	UniProt	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	dependent_on	UniProtKB:P49116	
O08573	UniProt	GO:0001819	positive regulation of cytokine production	dependent_on	GO:1900426	positive regulation of defense response to bacterium
O08573	UniProt	GO:0019899	enzyme binding	dependent_on	GO:0030246	carbohydrate binding
O08573	UniProt	GO:0032689	negative regulation of interferon-gamma production	dependent_on	GO:0030101	natural killer cell activation
O08573	UniProt	GO:0032722	positive regulation of chemokine production	dependent_on	GO:1900426	positive regulation of defense response to bacterium
O08573	UniProt	GO:0032732	positive regulation of interleukin-1 production	dependent_on	GO:1900426	positive regulation of defense response to bacterium
O08573	UniProt	GO:0032732	positive regulation of interleukin-1 production	dependent_on	UniProtKB:P29452	
O08573	UniProt	GO:0043032	positive regulation of macrophage activation	dependent_on	GO:0032732	positive regulation of interleukin-1 production
O08573	UniProt	GO:0043032	positive regulation of macrophage activation	dependent_on	UniProtKB:P13504	
O08573	UniProt	GO:0043032	positive regulation of macrophage activation	dependent_on	UniProtKB:P29452	
O08573	UniProt	GO:0043322	negative regulation of natural killer cell degranulation	dependent_on	GO:0030101	natural killer cell activation
O08573	UniProt	GO:0045185	maintenance of protein location	dependent_on	GO:0030246	carbohydrate binding
O08573	UniProt	GO:1902714	negative regulation of interferon-gamma secretion	dependent_on	GO:0030246	carbohydrate binding
O08573	UniProt	GO:2000406	positive regulation of T cell migration	dependent_on	GO:0051353	positive regulation of oxidoreductase activity
O08573	UniProt	GO:2000406	positive regulation of T cell migration	dependent_on	UniProtKB:O54890	
O08573	UniProt	GO:2000406	positive regulation of T cell migration	dependent_on	UniProtKB:P09103	
O08863	UniProt	GO:0042326	negative regulation of phosphorylation	dependent_on	CHEBI:47924	N,N'-(hexane-1,6-diyl)bis(1-{(2S)-2-cyclohexyl-2-[(N-methyl-L-alanyl)amino]acetyl}-L-prolyl-beta-phenyl-L-phenylalaninamide)
O08863	UniProt	GO:0042326	negative regulation of phosphorylation	dependent_on	UniProtKB:P01375	
O08863	UniProt	GO:0060546	negative regulation of necroptotic process	dependent_on	CHEBI:47924	N,N'-(hexane-1,6-diyl)bis(1-{(2S)-2-cyclohexyl-2-[(N-methyl-L-alanyl)amino]acetyl}-L-prolyl-beta-phenyl-L-phenylalaninamide)
O08863	UniProt	GO:0060546	negative regulation of necroptotic process	dependent_on	UniProtKB:P01375	
O08863	UniProt	GO:0070266	necroptotic process	dependent_on	CHEBI:47924	N,N'-(hexane-1,6-diyl)bis(1-{(2S)-2-cyclohexyl-2-[(N-methyl-L-alanyl)amino]acetyl}-L-prolyl-beta-phenyl-L-phenylalaninamide)
O08863	UniProt	GO:0070266	necroptotic process	dependent_on	UniProtKB:P01375	
O08863	UniProt	GO:2000378	negative regulation of reactive oxygen species metabolic process	dependent_on	CHEBI:47924	N,N'-(hexane-1,6-diyl)bis(1-{(2S)-2-cyclohexyl-2-[(N-methyl-L-alanyl)amino]acetyl}-L-prolyl-beta-phenyl-L-phenylalaninamide)
O08863	UniProt	GO:2000378	negative regulation of reactive oxygen species metabolic process	dependent_on	UniProtKB:P01375	
O13852	PomBase	GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on	PomBase:SPAC6F6.16c	
O13988	PomBase	GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on	PomBase:SPAC6F6.16c	
O14246	PomBase	GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on	PomBase:SPAC19G12.13c	
O14246	PomBase	GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on	PomBase:SPAC26H5.06	
O14734	UniProt	GO:0016559	peroxisome fission	dependent_on	GO:0047617	acyl-CoA hydrolase activity
O14745	UniProt	GO:0022612	gland morphogenesis	dependent_on	GO:0045198	establishment of epithelial cell apical/basal polarity
O14746	BHF-UCL	GO:0000333	telomerase catalytic core complex	dependent_on	GO:0000332	template for synthesis of G-rich strand of telomere DNA activity
O14746	BHF-UCL	GO:0000333	telomerase catalytic core complex	dependent_on	GO:0003721	telomeric template RNA reverse transcriptase activity
O14746	BHF-UCL	GO:0003721	telomeric template RNA reverse transcriptase activity	dependent_on	GO:0000332	template for synthesis of G-rich strand of telomere DNA activity
O14746	BHF-UCL	GO:0003721	telomeric template RNA reverse transcriptase activity	dependent_on	GO:0003721	telomeric template RNA reverse transcriptase activity
O14775	UniProt	GO:0005515	protein binding	dependent_on	UniProtKB:P48643	
O14775	UniProt	GO:0005515	protein binding	dependent_on	UniProtKB:Q13371	
O14775	UniProt	GO:1901386	negative regulation of voltage-gated calcium channel activity	dependent_on	UniProtKB:P59768	
O14775	UniProt	GO:1901386	negative regulation of voltage-gated calcium channel activity	dependent_on	UniProtKB:P59768	
O14775	UniProt	GO:1901386	negative regulation of voltage-gated calcium channel activity	dependent_on	UniProtKB:Q9P2W3	
O14786	BHF-UCL	GO:0002040	sprouting angiogenesis	dependent_on	UniProtKB:Q00731	
O14786	BHF-UCL	GO:0035767	endothelial cell chemotaxis	dependent_on	GO:0035729	cellular response to hepatocyte growth factor stimulus
O14786	BHF-UCL	GO:0035767	endothelial cell chemotaxis	dependent_on	GO:0035924	cellular response to vascular endothelial growth factor stimulus
O14786	BHF-UCL	GO:0035767	endothelial cell chemotaxis	dependent_on	GO:0036120	cellular response to platelet-derived growth factor stimulus
O14786	BHF-UCL	GO:0035924	cellular response to vascular endothelial growth factor stimulus	dependent_on	UniProtKB:Q00731-2	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P49321	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P49321	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P54198	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P62805	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P62805	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P68431	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:P84243	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q09028	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q09028	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q13111	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q13112	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q8TEX9	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q8TEX9	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q9NVP2	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q9NVP2	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q9Y294	
O14929	UniProt	GO:0043234	protein complex	dependent_on	UniProtKB:Q9Y294	
O14966	ParkinsonsUK-UCL	GO:0005794	Golgi apparatus	dependent_on	GO:0005525	GTP binding
O15455	UniProt	GO:0097527	necroptotic signaling pathway	dependent_on	GO:0097340	inhibition of cysteine-type endopeptidase activity
O17583	UniProt	GO:0017137	Rab GTPase binding	dependent_on	GO:0005525	GTP binding
O17695	WormBase	GO:0001103	RNA polymerase II repressing transcription factor binding	dependent_on	SO:0000170	
O17695	WormBase	GO:0001103	RNA polymerase II repressing transcription factor binding	dependent_on	WB:WBGene00018725	
O35129	UniProt	GO:0009986	cell surface	dependent_on	GO:0035710	CD4-positive, alpha-beta T cell activation
O35129	UniProt	GO:0009986	cell surface	dependent_on	GO:0036037	CD8-positive, alpha-beta T cell activation
O35303	UniProt	GO:0003924	GTPase activity	dependent_on	GO:0070266	necroptotic process
O35303	UniProt	GO:0042803	protein homodimerization activity	dependent_on	GO:0070266	necroptotic process
O35714	UniProt	GO:0045785	positive regulation of cell adhesion	dependent_on	GO:0032496	response to lipopolysaccharide
O42254	AgBase	GO:0017148	negative regulation of translation	dependent_on	GO:0003730	mRNA 3'-UTR binding
O42667	PomBase	GO:0007127	meiosis I	dependent_on	GO:0008017	microtubule binding
O43353	UniProt	GO:0051092	positive regulation of NF-kappaB transcription factor activity	dependent_on	UniProtKB:Q13490	
O43474	BHF-UCL	GO:0045944	positive regulation of transcription from RNA polymerase II promoter	dependent_on	GO:0000165	MAPK cascade
O43521	UniProt	GO:0043065	positive regulation of apoptotic process	dependent_on	UniProtKB:P10415	
O43521	UniProt	GO:0043065	positive regulation of apoptotic process	dependent_on	UniProtKB:P97287	
O43521	UniProt	GO:0043065	positive regulation of apoptotic process	dependent_on	UniProtKB:Q07817-1	
O43521	UniProt	GO:0043065	positive regulation of apoptotic process	dependent_on	UniProtKB:Q92843	
O43521	UniProt	GO:0090200	positive regulation of release of cytochrome c from mitochondria	dependent_on	UniProtKB:P10415	
O43521	UniProt	GO:0090200	positive regulation of release of cytochrome c from mitochondria	dependent_on	UniProtKB:P97287	
O43521	UniProt	GO:0090200	positive regulation of release of cytochrome c from mitochondria	dependent_on	UniProtKB:Q07817-1	
O43521	UniProt	GO:0090200	positive regulation of release of cytochrome c from mitochondria	dependent_on	UniProtKB:Q92843	
O43657	UniProt	GO:1901223	negative regulation of NIK/NF-kappaB signaling	dependent_on	UniProtKB:Q7Z434	
O43707	UniProt	GO:1901224	positive regulation of NIK/NF-kappaB signaling	dependent_on	GO:0061481	response to TNF agonist
O44408	WormBase	GO:0001103	RNA polymerase II repressing transcription factor binding	dependent_on	SO:0000170	
O44408	WormBase	GO:0001103	RNA polymerase II repressing transcription factor binding	dependent_on	WB:WBGene00018725	
O44857	UniProt	GO:0008355	olfactory learning	dependent_on	GO:0008237	metallopeptidase activity
O44857	UniProt	GO:0008355	olfactory learning	dependent_on	GO:0008270	zinc ion binding
O59945	PomBase	GO:0005826	actomyosin contractile ring	dependent_on	GO:0031941	filamentous actin
O60132	PomBase	GO:0005515	protein binding	dependent_on	Pfam:PF00018	
O60132	PomBase	GO:0005515	protein binding	dependent_on	Pfam:PF00018	
O60150	PomBase	GO:0005515	protein binding	dependent_on	Pfam:PF00397	
O60260	ParkinsonsUK-UCL	GO:1902530	positive regulation of protein linear polyubiquitination	dependent_on	GO:0061630	ubiquitin protein ligase activity
O60741	UniProt	GO:0005248	voltage-gated sodium channel activity	dependent_on	CHEBI:17489	3',5'-cyclic AMP
O60741	UniProt	GO:0005249	voltage-gated potassium channel activity	dependent_on	CHEBI:17489	3',5'-cyclic AMP
O60741	UniProt	GO:0035725	sodium ion transmembrane transport	dependent_on	CHEBI:17489	3',5'-cyclic AMP
O60741	UniProt	GO:0071805	potassium ion transmembrane transport	dependent_on	CHEBI:17489	3',5'-cyclic AMP
O60858	UniProt	GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	dependent_on	UniProtKB:P49116	
O60894	UniProt	GO:0030819	positive regulation of cAMP biosynthetic process	dependent_on	UniProtKB:P06881	
O60952	DictyBase	GO:0005886	plasma membrane	dependent_on	CHEBI:27470	folic acid
