GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:2000463	positive regulation of excitatory postsynaptic membrane potential	dependent_on(GO:0004715)
GO:0005522	profilin binding	dependent_on(GO:0004722)
GO:0005515	protein binding	dependent_on(GO:0004722)
GO:0032091	negative regulation of protein binding	dependent_on(GO:0004722)
GO:0032091	negative regulation of protein binding	dependent_on(GO:0004722)
GO:1901094	negative regulation of protein homotetramerization	dependent_on(GO:0005052)
GO:0043547	positive regulation of GTPase activity	dependent_on(GO:0005088
GO:0072661	protein targeting to plasma membrane	dependent_on(GO:0005119)
GO:0005515	protein binding	dependent_on(GO:0005515
GO:0005515	protein binding	dependent_on(GO:0005515
GO:0005515	protein binding	dependent_on(GO:0005515
GO:0045141	meiotic telomere clustering	dependent_on(GO:0005515)
GO:0006929	substrate-dependent cell migration	dependent_on(GO:0005518
GO:0005925	focal adhesion	dependent_on(GO:0005518)
GO:0032880	regulation of protein localization	dependent_on(GO:0005524)
GO:0042802	identical protein binding	dependent_on(GO:0005524)
GO:2000786	positive regulation of autophagic vacuole assembly	dependent_on(GO:0005525
GO:0005730	nucleolus	dependent_on(GO:0005525)
GO:1902570	protein localization to nucleolus	dependent_on(GO:0005525)
GO:0048365	Rac GTPase binding	dependent_on(GO:0005525)
GO:0005515	protein binding	dependent_on(GO:0005525)
GO:0051260	protein homooligomerization	dependent_on(GO:0005525)
GO:0000921	septin ring assembly	dependent_on(GO:0005525)
GO:0017048	Rho GTPase binding	dependent_on(GO:0005525)
GO:0005730	nucleolus	dependent_on(GO:0006360)
GO:0005515	protein binding	dependent_on(GO:0006468
GO:0005522	profilin binding	dependent_on(GO:0006468
GO:0051219	phosphoprotein binding	dependent_on(GO:0006468)
GO:0019901	protein kinase binding	dependent_on(GO:0006468)
GO:0005515	protein binding	dependent_on(GO:0006468)
GO:0019901	protein kinase binding	dependent_on(GO:0006468)
GO:0001948	glycoprotein binding	dependent_on(GO:0006491)
GO:0005615	extracellular space	dependent_on(GO:0006509
GO:0050766	positive regulation of phagocytosis	dependent_on(GO:0006509
GO:0010719	negative regulation of epithelial to mesenchymal transition	dependent_on(GO:0006509)
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	dependent_on(GO:0006509)
GO:2000352	negative regulation of endothelial cell apoptotic process	dependent_on(GO:0006611)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	dependent_on(GO:0006611)
GO:0005938	cell cortex	dependent_on(GO:0006939)
GO:0005634	nucleus	dependent_on(GO:0006974)
GO:0000790	nuclear chromatin	dependent_on(GO:0007049)
GO:2000811	negative regulation of anoikis	dependent_on(GO:0007155)
GO:2000811	negative regulation of anoikis	dependent_on(GO:0007155)
GO:0032613	interleukin-10 production	dependent_on(GO:0007219
GO:0007127	meiosis I	dependent_on(GO:0008017)
GO:0097190	apoptotic signaling pathway	dependent_on(GO:0008117)
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	dependent_on(GO:0008201)
GO:0043065	positive regulation of apoptotic process	dependent_on(GO:0008233)
GO:0060548	negative regulation of cell death	dependent_on(GO:0009863)
GO:0016477	cell migration	dependent_on(GO:0010737)
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	dependent_on(GO:0010756
GO:0090091	positive regulation of extracellular matrix disassembly	dependent_on(GO:0010756)
GO:0098779	activation of mitophagy in response to mitochondrial depolarization	dependent_on(GO:0014065)
GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death	dependent_on(GO:0014065)
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	dependent_on(GO:0016301)
GO:0060545	positive regulation of necroptotic process	dependent_on(GO:0016301)
GO:0005634	nucleus	dependent_on(GO:0016310
GO:0005634	nucleus	dependent_on(GO:0016310)
GO:0005515	protein binding	dependent_on(GO:0016567)
GO:0017160	Ral GTPase binding	dependent_on(GO:0016567)
GO:2000786	positive regulation of autophagic vacuole assembly	dependent_on(GO:0016579
GO:0032091	negative regulation of protein binding	dependent_on(GO:0016579
GO:0032092	positive regulation of protein binding	dependent_on(GO:0016579
GO:0044030	regulation of DNA methylation	dependent_on(GO:0016584)
GO:0031032	actomyosin structure organization	dependent_on(GO:0016887)
GO:0006612	protein targeting to membrane	dependent_on(GO:0017112)
GO:0036033	mediator complex binding	dependent_on(GO:0018107)
GO:0008157	protein phosphatase 1 binding	dependent_on(GO:0018108)
GO:0072661	protein targeting to plasma membrane	dependent_on(GO:0018214
GO:2000270	negative regulation of fibroblast apoptotic process	dependent_on(GO:0018214)
GO:0006468	protein phosphorylation	dependent_on(GO:0018214)
GO:0006468	protein phosphorylation	dependent_on(GO:0018214)
GO:0005515	protein binding	dependent_on(GO:0019003)
GO:0048365	Rac GTPase binding	dependent_on(GO:0019003)
GO:0031490	chromatin DNA binding	dependent_on(GO:0030154)
GO:0048263	determination of dorsal identity	dependent_on(GO:0030509)
GO:0010457	centriole-centriole cohesion	dependent_on(GO:0030674
GO:0034314	Arp2/3 complex-mediated actin nucleation	dependent_on(GO:0030742
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:0043547	positive regulation of GTPase activity	dependent_on(GO:0030859
GO:0072659	protein localization to plasma membrane	dependent_on(GO:0030859
GO:1900028	negative regulation of ruffle assembly	dependent_on(GO:0031032)
GO:0005925	focal adhesion	dependent_on(GO:0031473)
GO:0035098	ESC/E(Z) complex	dependent_on(GO:0031490)
GO:0005724	nuclear telomeric heterochromatin	dependent_on(GO:0031507)
GO:0031618	nuclear pericentric heterochromatin	dependent_on(GO:0031507)
GO:0031934	mating-type region heterochromatin	dependent_on(GO:0031507)
GO:0000281	mitotic cytokinesis	dependent_on(GO:0031589)
GO:0000045	autophagic vacuole assembly	dependent_on(GO:0031667)
GO:0048550	negative regulation of pinocytosis	dependent_on(GO:0032488)
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	dependent_on(GO:0032855)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	dependent_on(GO:0033234)
GO:0000932	cytoplasmic mRNA processing body	dependent_on(GO:0033554)
GO:0034394	protein localization to cell surface	dependent_on(GO:0033691)
GO:0033700	phospholipid efflux	dependent_on(GO:0034188)
GO:0033344	cholesterol efflux	dependent_on(GO:0034188)
GO:1902995	positive regulation of phospholipid efflux	dependent_on(GO:0034188)
GO:0010494	cytoplasmic stress granule	dependent_on(GO:0034605)
GO:0034113	heterotypic cell-cell adhesion	dependent_on(GO:0034669)
GO:0048843	negative regulation of axon extension involved in axon guidance	dependent_on(GO:0035373
GO:0006337	nucleosome disassembly	dependent_on(GO:0035518)
GO:0070914	UV-damage excision repair	dependent_on(GO:0035518)
GO:0070062	extracellular exosome	dependent_on(GO:0035584
GO:0009986	cell surface	dependent_on(GO:0035710
GO:0035767	endothelial cell chemotaxis	dependent_on(GO:0035729)
GO:0035767	endothelial cell chemotaxis	dependent_on(GO:0035924
GO:0009986	cell surface	dependent_on(GO:0036037
GO:0046983	protein dimerization activity	dependent_on(GO:0036042)
GO:0035767	endothelial cell chemotaxis	dependent_on(GO:0036120)
GO:0004709	MAP kinase kinase kinase activity	dependent_on(GO:0036291)
GO:0010633	negative regulation of epithelial cell migration	dependent_on(GO:0038128)
GO:1902336	positive regulation of retinal ganglion cell axon guidance	dependent_on(GO:0038190)
GO:0009986	cell surface	dependent_on(GO:0042110
GO:0070374	positive regulation of ERK1 and ERK2 cascade	dependent_on(GO:0042110)
GO:0030864	cortical actin cytoskeleton	dependent_on(GO:0042110)
GO:0005634	nucleus	dependent_on(GO:0042110)
GO:0032736	positive regulation of interleukin-13 production	dependent_on(GO:0042605)
GO:0032753	positive regulation of interleukin-4 production	dependent_on(GO:0042605)
GO:0006379	mRNA cleavage	dependent_on(GO:0042803
GO:0004521	endoribonuclease activity	dependent_on(GO:0042803
GO:0060266	negative regulation of respiratory burst involved in inflammatory response	dependent_on(GO:0042803
GO:0004674	protein serine/threonine kinase activity	dependent_on(GO:0042803)
GO:0060265	positive regulation of respiratory burst involved in inflammatory response	dependent_on(GO:0042803)
GO:1990579	peptidyl-serine trans-autophosphorylation	dependent_on(GO:0042803)
GO:0002548	monocyte chemotaxis	dependent_on(GO:0042803)
GO:0005325	peroxisomal fatty-acyl-CoA transporter activity	dependent_on(GO:0042803)
GO:0090200	positive regulation of release of cytochrome c from mitochondria	dependent_on(GO:0043331)
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	dependent_on(GO:0043331)
GO:0048842	positive regulation of axon extension involved in axon guidance	dependent_on(GO:0043395)
GO:0018105	peptidyl-serine phosphorylation	dependent_on(GO:0043491)
GO:0045814	negative regulation of gene expression, epigenetic	dependent_on(GO:0043983
GO:0005925	focal adhesion	dependent_on(GO:0045159)
GO:0016324	apical plasma membrane	dependent_on(GO:0045198
GO:0016324	apical plasma membrane	dependent_on(GO:0045198
GO:0005903	brush border	dependent_on(GO:0045198
GO:0016324	apical plasma membrane	dependent_on(GO:0045198
GO:0035690	cellular response to drug	dependent_on(GO:0045198
GO:0001934	positive regulation of protein phosphorylation	dependent_on(GO:0045198
GO:0016324	apical plasma membrane	dependent_on(GO:0045198)
GO:1990000	amyloid fibril formation	dependent_on(GO:0045851)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	dependent_on(GO:0046512)
GO:0016559	peroxisome fission	dependent_on(GO:0047617)
GO:2001028	positive regulation of endothelial cell chemotaxis	dependent_on(GO:0048012)
GO:0005770	late endosome	dependent_on(GO:0048018
GO:0045745	positive regulation of G-protein coupled receptor protein signaling pathway	dependent_on(GO:0048018)
GO:0031871	proteinase activated receptor binding	dependent_on(GO:0048018)
GO:0005515	protein binding	dependent_on(GO:0048018)
GO:0070971	endoplasmic reticulum exit site	dependent_on(GO:0048306)
GO:1903923	positive regulation of protein processing in phagocytic vesicle	dependent_on(GO:0051014
GO:0006911	phagocytosis, engulfment	dependent_on(GO:0051014
GO:0030027	lamellipodium	dependent_on(GO:0051015)
GO:0060545	positive regulation of necroptotic process	dependent_on(GO:0051291
GO:0060545	positive regulation of necroptotic process	dependent_on(GO:0051291
GO:0000049	tRNA binding	dependent_on(GO:0051391)
GO:0045814	negative regulation of gene expression, epigenetic	dependent_on(GO:0051567)
GO:0045814	negative regulation of gene expression, epigenetic	dependent_on(GO:0051568
GO:0072661	protein targeting to plasma membrane	dependent_on(GO:0051592)
GO:0033691	sialic acid binding	dependent_on(GO:0051592)
GO:0030838	positive regulation of actin filament polymerization	dependent_on(GO:0051638)
GO:0001938	positive regulation of endothelial cell proliferation	dependent_on(GO:0051897)
GO:1902530	positive regulation of protein linear polyubiquitination	dependent_on(GO:0061630
GO:0042803	protein homodimerization activity	dependent_on(GO:0070266)
GO:0097342	ripoptosome	dependent_on(GO:0070266)
GO:0003924	GTPase activity	dependent_on(GO:0070266)
GO:0016324	apical plasma membrane	dependent_on(GO:0070300)
GO:0043066	negative regulation of apoptotic process	dependent_on(GO:0070374)
GO:0034314	Arp2/3 complex-mediated actin nucleation	dependent_on(GO:0070493)
GO:0010940	positive regulation of necrotic cell death	dependent_on(GO:0071276
GO:0010942	positive regulation of cell death	dependent_on(GO:0071276
GO:0043066	negative regulation of apoptotic process	dependent_on(GO:0071276
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	dependent_on(GO:0071276)
GO:0038083	peptidyl-tyrosine autophosphorylation	dependent_on(GO:0071277
GO:0031648	protein destabilization	dependent_on(GO:0071280)
GO:0001934	positive regulation of protein phosphorylation	dependent_on(GO:0071360
GO:0071902	positive regulation of protein serine/threonine kinase activity	dependent_on(GO:0071360
GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	dependent_on(GO:0071400)
GO:0010468	regulation of gene expression	dependent_on(GO:0071456)
GO:0050918	positive chemotaxis	dependent_on(GO:0071526)
GO:0005768	endosome	dependent_on(GO:0071559)
GO:0019731	antibacterial humoral response	dependent_on(GO:0071756)
GO:0032331	negative regulation of chondrocyte differentiation	dependent_on(GO:0071773)
GO:0016401	palmitoyl-CoA oxidase activity	dependent_on(GO:0071949)
GO:0004657	proline dehydrogenase activity	dependent_on(GO:0072657
GO:0045747	positive regulation of Notch signaling pathway	dependent_on(GO:0090002
GO:0097527	necroptotic signaling pathway	dependent_on(GO:0097340)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	dependent_on(GO:1900364)
GO:0004657	proline dehydrogenase activity	dependent_on(GO:1901973)
GO:0048843	negative regulation of axon extension involved in axon guidance	dependent_on(GO:1990256)
GO:0006379	mRNA cleavage	dependent_on(GO:1990579
GO:0004521	endoribonuclease activity	dependent_on(GO:1990579
GO:0005515	protein binding	dependent_on(Pfam:PF00018)
GO:0005515	protein binding	dependent_on(Pfam:PF00397
GO:0005515	protein binding	dependent_on(Pfam:PF13002
GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on(PomBase:SPAC19G12.13c)
GO:0005634	nucleus	dependent_on(PomBase:SPAC1D4.11c)
GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on(PomBase:SPAC26H5.06)
GO:0044732	mitotic spindle pole body	dependent_on(PomBase:SPAC4H3.11c
GO:0032211	negative regulation of telomere maintenance via telomerase	dependent_on(PomBase:SPAC6F6.16c)
GO:0005737	cytoplasm	dependent_on(PomBase:SPAC8C9.03
GO:0005737	cytoplasm	dependent_on(PomBase:SPAC8C9.03
GO:0008131	primary amine oxidase activity	dependent_on(PomBase:SPAPB1A11.01)
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	dependent_on(PomBase:SPBC106.10
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	dependent_on(PomBase:SPCC18B5.03)
GO:0004222	metalloendopeptidase activity	dependent_on(SGD:S000001066)
GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	dependent_on(SGD:S000002530)
GO:0005643	nuclear pore	dependent_on(SGD:S000002566)
GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	dependent_on(SGD:S000003015)
GO:0004222	metalloendopeptidase activity	dependent_on(SGD:S000004153)
GO:0050072	m7G(5')pppN diphosphatase activity	dependent_on(SGD:S000005509)
GO:0008186	RNA-dependent ATPase activity	dependent_on(SGD:S000006478)
GO:0001103	RNA polymerase II repressing transcription factor binding	dependent_on(SO:0000170
GO:0042826	histone deacetylase binding	dependent_on(SO:0000170
GO:0032596	protein transport into membrane raft	dependent_on(UniProtKB:B2KG65)
GO:0090270	regulation of fibroblast growth factor production	dependent_on(UniProtKB:F1NHT7
GO:0090270	regulation of fibroblast growth factor production	dependent_on(UniProtKB:F1NHT7
GO:2000144	positive regulation of DNA-templated transcription, initiation	dependent_on(UniProtKB:F1NVW4)
GO:0007186	G-protein coupled receptor signaling pathway	dependent_on(UniProtKB:G5ECV4)
GO:0004930	G-protein coupled receptor activity	dependent_on(UniProtKB:G5ECV4)
